query_id,logical_product_id,query_text,query_type,product_name,raw_response,relevance,justification,parse_status
40,P0961,Product for covering rosacea,problem_or_negative_constraint,Rosilliance Tinted Moisturizer Organic Sunscreen SPF 30,"{""relevance"": 2, ""justification"": ""The product offers lightweight, buildable coverage and evens complexion, supporting rosacea coverage. However, it contradicts the query by causing irritation and breakouts, which are common in rosacea-prone skin.""}",2,"The product offers lightweight, buildable coverage and evens complexion, supporting rosacea coverage. However, it contradicts the query by causing irritation and breakouts, which are common in rosacea-prone skin.",ok
14,P0245,Liquid foundation with a matte finish for oily skin,multiple_requirements,Clean Matte BB Cream,"{""relevance"": 2, ""justification"": ""The product is a matte finish BB cream designed for oily skin with oil-control benefits, supporting the core query. However, it is categorized as a BB cream, not a liquid foundation, which contradicts the explicit product type requested.""}",2,"The product is a matte finish BB cream designed for oily skin with oil-control benefits, supporting the core query. However, it is categorized as a BB cream, not a liquid foundation, which contradicts the explicit product type requested.",ok
7,P0839,Powder blush that does not accentuate skin texture,problem_or_negative_constraint,Powder Blush,"{""relevance"": 3, ""justification"": ""The product is a powder blush that provides a natural-looking finish and does not emphasize lines or wrinkles, directly addressing the query's need to avoid accentuating skin texture. No contradiction exists in the evidence.""}",3,"The product is a powder blush that provides a natural-looking finish and does not emphasize lines or wrinkles, directly addressing the query's need to avoid accentuating skin texture. No contradiction exists in the evidence.",ok
14,P0023,Liquid foundation with a matte finish for oily skin,multiple_requirements,Acne Solutions Liquid Makeup Foundation,"{""relevance"": 3, ""justification"": ""The product is a liquid foundation with a natural matte finish that controls oil and is suitable for oily skin. It explicitly targets acne-prone and oily skin types with salicylic acid and oil-free properties, fully aligning with the query's requirements.""}",3,"The product is a liquid foundation with a natural matte finish that controls oil and is suitable for oily skin. It explicitly targets acne-prone and oily skin types with salicylic acid and oil-free properties, fully aligning with the query's requirements.",ok
13,P0205,Full-coverage foundation,single_property,Celebration Full Coverage Powder Foundation,"{""relevance"": 2, ""justification"": ""The product is a full-coverage foundation with hydrating, matte properties that blur imperfections, supporting the central need. However, cons mention poor longevity and shade mismatch, contradicting coverage reliability and accuracy.""}",2,"The product is a full-coverage foundation with hydrating, matte properties that blur imperfections, supporting the central need. However, cons mention poor longevity and shade mismatch, contradicting coverage reliability and accuracy.",ok
46,P0088,Moisturizing BB cream with sheer coverage and SPF 30,multiple_requirements,BB Cream with SPF 15,"{""relevance"": 1, ""justification"": ""The product has SPF 15, not SPF 30, and lacks sufficient coverage as stated in cons, contradicting the query's requirement for sheer coverage and SPF 30.""}",1,"The product has SPF 15, not SPF 30, and lacks sufficient coverage as stated in cons, contradicting the query's requirement for sheer coverage and SPF 30.",ok
2,P0712,Pore-minimizing face primer with a matte finish for oily skin,multiple_requirements,Mini PRIME TIME Original Pore-Minimizing Primer,"{""relevance"": 2, ""justification"": ""The product is a pore-minimizing face primer with a matte finish suitable for oily skin, as stated in the description. However, cons mention a patchy/streaky finish and drying effect, which contradicts the matte finish requirement.""}",2,"The product is a pore-minimizing face primer with a matte finish suitable for oily skin, as stated in the description. However, cons mention a patchy/streaky finish and drying effect, which contradicts the matte finish requirement.",ok
31,P0765,Makeup remover that does not sting or irritate my eyes,problem_or_negative_constraint,Oil Free Eye Makeup Remover,"{""relevance"": 1, ""justification"": ""The product claims to be gentle and non-irritating, but cons explicitly state it causes irritation and burning, directly contradicting the query's requirement of not stinging or irritating eyes.""}",1,"The product claims to be gentle and non-irritating, but cons explicitly state it causes irritation and burning, directly contradicting the query's requirement of not stinging or irritating eyes.",ok
44,P1139,Tinted moisturizer with a natural finish that lasts through a day of hiking,multiple_requirements,Tinted Moisturizer Oil Free Natural Skin Perfector Broad Spectrum SPF 20,"{""relevance"": 2, ""justification"": ""The product is a tinted moisturizer with a natural finish and lasts all day, supporting the core need. However, it has a matte finish and may smudge/flake, contradicting 'lasts through a day of hiking' due to transfer issues.""}",2,"The product is a tinted moisturizer with a natural finish and lasts all day, supporting the core need. However, it has a matte finish and may smudge/flake, contradicting 'lasts through a day of hiking' due to transfer issues.",ok
7,P0957,Powder blush that does not accentuate skin texture,problem_or_negative_constraint,Rose Powder Blush,"{""relevance"": 1, ""justification"": ""The product is a powder blush with a natural, seamless finish, supporting the request for no accentuation of skin texture. However, cons mention a heavy, thick feel and patchy/streaky finish, which contradict the requirement of not accentuating skin texture.""}",1,"The product is a powder blush with a natural, seamless finish, supporting the request for no accentuation of skin texture. However, cons mention a heavy, thick feel and patchy/streaky finish, which contradict the requirement of not accentuating skin texture.",ok
28,P0424,Something that brightens,broad_or_underspecified,Glow Tape Highlighter,"{""relevance"": 3, ""justification"": ""The product explicitly states 'diamond complex brightens & restores luminosity' and 'licorice root: brightens & color corrects look of skin', directly supporting the query 'something that brightens'. No query-relevant contradiction exists.""}",3,"The product explicitly states 'diamond complex brightens & restores luminosity' and 'licorice root: brightens & color corrects look of skin', directly supporting the query 'something that brightens'. No query-relevant contradiction exists.",ok
2,P0833,Pore-minimizing face primer with a matte finish for oily skin,multiple_requirements,Pores No More Pore Refiner Primer,"{""relevance"": 3, ""justification"": ""The product is a face primer with a matte finish that minimizes pores and controls oil, explicitly stated in benefits and description. No query-relevant contradiction exists; all explicit requirements are affirmatively supported.""}",3,"The product is a face primer with a matte finish that minimizes pores and controls oil, explicitly stated in benefits and description. No query-relevant contradiction exists; all explicit requirements are affirmatively supported.",ok
15,P1265,Foundation that does not cake or settle into fine lines,problem_or_negative_constraint,Your Skin But Better Foundation + Skincare,"{""relevance"": 1, ""justification"": ""The product is a foundation with buildable coverage and a natural radiant finish, but cons explicitly state it 'can cause breakouts' and 'creases/settles into lines', directly contradicting the query's requirement of not caking or settling into fine lines.""}",1,"The product is a foundation with buildable coverage and a natural radiant finish, but cons explicitly state it 'can cause breakouts' and 'creases/settles into lines', directly contradicting the query's requirement of not caking or settling into fine lines.",ok
5,P0610,Liquid blush,single_property,Liquid Lip Blush & Cheek Tint,"{""relevance"": 1, ""justification"": ""The product is a liquid blush & cheek tint, supporting the liquid form and cheek use, but lacks explicit evidence for blush function alone. Cons state poor longevity and drying, contradicting 'longwear' and 'non-drying' query requirements.""}",1,"The product is a liquid blush & cheek tint, supporting the liquid form and cheek use, but lacks explicit evidence for blush function alone. Cons state poor longevity and drying, contradicting 'longwear' and 'non-drying' query requirements.",ok
37,P0226,Green color corrector to reduce redness,single_property,Chill Out Smoothing Color Corrector,"{""relevance"": 1, ""justification"": ""The product is a peach-toned color corrector that neutralizes redness, supporting the query. However, it is not green-toned, and the cons mention irritation and color oxidation, contradicting reliability for redness reduction.""}",1,"The product is a peach-toned color corrector that neutralizes redness, supporting the query. However, it is not green-toned, and the cons mention irritation and color oxidation, contradicting reliability for redness reduction.",ok
44,P0505,Tinted moisturizer with a natural finish that lasts through a day of hiking,multiple_requirements,Hydromaniac Tinted Moisturizer,"{""relevance"": 1, ""justification"": ""The product offers a long-lasting, natural-looking finish and hydrating properties, supporting the query's core needs. However, cons explicitly state poor longevity, smudging, and patchy finish, contradicting the requirement to last through a day of hiking.""}",1,"The product offers a long-lasting, natural-looking finish and hydrating properties, supporting the query's core needs. However, cons explicitly state poor longevity, smudging, and patchy finish, contradicting the requirement to last through a day of hiking.",ok
39,P0141,Color corrector that does not dry out the under-eye area,problem_or_negative_constraint,Bright Eyed Under Eye Corrector,"{""relevance"": 2, ""justification"": ""The product is a color corrector for under-eye dark circles and contains hyaluronic acid, supporting hydration. However, cons mention a heavy/thick feel and creasing, which contradicts the query's need to avoid drying out the under-eye area.""}",2,"The product is a color corrector for under-eye dark circles and contains hyaluronic acid, supporting hydration. However, cons mention a heavy/thick feel and creasing, which contradicts the query's need to avoid drying out the under-eye area.",ok
21,P0318,Matte bronzer,single_property,Double Take Bronzer,"{""relevance"": 3, ""justification"": ""The product is a bronzer with a soft-matte finish, directly matching the query's request for 'matte bronzer'. No contradictions or missing requirements are present.""}",3,"The product is a bronzer with a soft-matte finish, directly matching the query's request for 'matte bronzer'. No contradictions or missing requirements are present.",ok
26,P0523,Champagne powder highlighter with a blinding glow for evening makeup,multiple_requirements,Illuminator Liquid Shimmer Highlighter Drops,"{""relevance"": 1, ""justification"": ""The product is a liquid shimmer highlighter with a glowy finish, supporting the requested glow. However, it is not a champagne powder and lacks powder form or blinding shine as explicitly required, contradicting key query elements.""}",1,"The product is a liquid shimmer highlighter with a glowy finish, supporting the requested glow. However, it is not a champagne powder and lacks powder form or blinding shine as explicitly required, contradicting key query elements.",ok
41,P1138,Tinted moisturizer with SPF,single_property,Tinted Moisturizer Natural Skin Perfector Broad Spectrum SPF 30,"{""relevance"": 3, ""justification"": ""The product is a tinted moisturizer with broad spectrum SPF 30, matching the query's core requirement. No query-relevant contradiction exists in the evidence.""}",3,"The product is a tinted moisturizer with broad spectrum SPF 30, matching the query's core requirement. No query-relevant contradiction exists in the evidence.",ok
41,P0265,Tinted moisturizer with SPF,single_property,COMPLEXION RESCUE Tinted Moisturizer Mineral SPF 30,"{""relevance"": 3, ""justification"": ""The product is a tinted moisturizer with mineral SPF 30, affirming the core query requirement. No query-relevant contradiction exists in the evidence.""}",3,"The product is a tinted moisturizer with mineral SPF 30, affirming the core query requirement. No query-relevant contradiction exists in the evidence.",ok
32,P1182,I need a makeup remover for everyday use,broad_or_underspecified,Travel Size Take The Day Off Makeup Remover,"{""relevance"": 3, ""justification"": ""The product is a makeup remover designed for everyday use, effectively removes waterproof makeup, and is suitable for sensitive skin. No query-relevant contradiction exists in the evidence.""}",3,"The product is a makeup remover designed for everyday use, effectively removes waterproof makeup, and is suitable for sensitive skin. No query-relevant contradiction exists in the evidence.",ok
23,P0092,Cream bronzer that does not look muddy on fair skin,problem_or_negative_constraint,Beautiful Skin Sun-Kissed Glow Cream Bronzer,"{""relevance"": 3, ""justification"": ""The product is a cream bronzer with a powdery-cream finish that blurs skin and blends easily, supporting a natural look on fair skin. No evidence contradicts the claim of not looking muddy.""}",3,"The product is a cream bronzer with a powdery-cream finish that blurs skin and blends easily, supporting a natural look on fair skin. No evidence contradicts the claim of not looking muddy.",ok
20,P0400,I am looking for a concealer,broad_or_underspecified,Full Coverage Concealer,"{""relevance"": 3, ""justification"": ""The product is a concealer with high coverage, suitable for hiding blemishes, and has a creamy, non-greasy texture. It directly addresses the query's need for a concealer with coverage for skin imperfections.""}",3,"The product is a concealer with high coverage, suitable for hiding blemishes, and has a creamy, non-greasy texture. It directly addresses the query's need for a concealer with coverage for skin imperfections.",ok
20,P1023,I am looking for a concealer,broad_or_underspecified,Skin Twin Creamy Concealer,"{""relevance"": 3, ""justification"": ""The product is a concealer with buildable coverage, long-wearing formula, and proven ability to conceal under-eye circles and imperfections. No query-relevant contradiction exists in the evidence.""}",3,"The product is a concealer with buildable coverage, long-wearing formula, and proven ability to conceal under-eye circles and imperfections. No query-relevant contradiction exists in the evidence.",ok
28,P0005,Something that brightens,broad_or_underspecified,2 In 1 Piece Of Cake Blush + Highlighter,"{""relevance"": 2, ""justification"": ""The product includes a highlighter with 'intense shimmer' that can brighten, supporting the query. However, no explicit evidence confirms it brightens skin overall, and 'shade/color mismatch' contradicts reliable color performance.""}",2,"The product includes a highlighter with 'intense shimmer' that can brighten, supporting the query. However, no explicit evidence confirms it brightens skin overall, and 'shade/color mismatch' contradicts reliable color performance.",ok
44,P0264,Tinted moisturizer with a natural finish that lasts through a day of hiking,multiple_requirements,COMPLEXION RESCUE Natural Matte Tinted Moisturizer Mineral SPF 30,"{""relevance"": 1, ""justification"": ""The product has a natural matte finish and lasts up to 12 hours, supporting the core need. However, it has a cakey and patchy finish in cons, contradicting the required 'natural finish' for hiking.""}",1,"The product has a natural matte finish and lasts up to 12 hours, supporting the core need. However, it has a cakey and patchy finish in cons, contradicting the required 'natural finish' for hiking.",ok
24,P0510,"Something for a glowy, natural tan",broad_or_underspecified,I Am Magic Glow Radiance Booster,"{""relevance"": 2, ""justification"": ""The product provides a glowy, natural tan-like radiance via micro-shimmer and brightening ingredients, supporting the central need. However, it lacks explicit evidence for 'tan' function and has contradictory cons like cakey finish and dryness that may negate natural glow.""}",2,"The product provides a glowy, natural tan-like radiance via micro-shimmer and brightening ingredients, supporting the central need. However, it lacks explicit evidence for 'tan' function and has contradictory cons like cakey finish and dryness that may negate natural glow.",ok
47,P1058,CC cream that does not oxidize or turn orange over time,problem_or_negative_constraint,STEM CELLULAR CC Cream SPF 30,"{""relevance"": 1, ""justification"": ""The product is a CC cream with SPF 30 and mineral-based formulation, which may reduce oxidation risk. However, no evidence confirms it does not oxidize or turn orange over time; this key requirement is unsupported and contradicted by the absence of stability data.""}",1,"The product is a CC cream with SPF 30 and mineral-based formulation, which may reduce oxidation risk. However, no evidence confirms it does not oxidize or turn orange over time; this key requirement is unsupported and contradicted by the absence of stability data.",ok
44,P0265,Tinted moisturizer with a natural finish that lasts through a day of hiking,multiple_requirements,COMPLEXION RESCUE Tinted Moisturizer Mineral SPF 30,"{""relevance"": 1, ""justification"": ""The product has a natural finish and is suitable for daily wear, but contradicts the query's requirement for durability through hiking due to creasing and poor longevity. It also lacks explicit evidence of performance under physical activity or outdoor conditions.""}",1,"The product has a natural finish and is suitable for daily wear, but contradicts the query's requirement for durability through hiking due to creasing and poor longevity. It also lacks explicit evidence of performance under physical activity or outdoor conditions.",ok
28,P0922,Something that brightens,broad_or_underspecified,Putty Color-Correcting Eye Brightener,"{""relevance"": 3, ""justification"": ""The product explicitly contains 'illuminating pearls' and 'color-correcting peach hues' to brighten under-eyes, directly supporting the query. No query-relevant contradiction exists.""}",3,"The product explicitly contains 'illuminating pearls' and 'color-correcting peach hues' to brighten under-eyes, directly supporting the query. No query-relevant contradiction exists.",ok
34,P0660,Cool-toned contour for fair skin,multiple_requirements,Matte Cream Contour & Highlight Sticks,"{""relevance"": 3, ""justification"": ""The product offers a cool-toned contour shade (Shadow, Fawn, Mink) specifically for fair skin tones, with explicit mention of cool contour shades for fair and light-medium skin. No query-relevant contradiction exists.""}",3,"The product offers a cool-toned contour shade (Shadow, Fawn, Mink) specifically for fair skin tones, with explicit mention of cool contour shades for fair and light-medium skin. No query-relevant contradiction exists.",ok
25,P0990,Affordable highlighter,single_property,Shimmering Baked Highlighter,"{""relevance"": 2, ""justification"": ""The product is an affordable highlighter with a glowy finish and strong payoff, supporting the central need. However, the cons state 'too expensive/poor value,' contradicting the 'affordable' requirement.""}",2,"The product is an affordable highlighter with a glowy finish and strong payoff, supporting the central need. However, the cons state 'too expensive/poor value,' contradicting the 'affordable' requirement.",ok
19,P1057,Concealer that does not crease,problem_or_negative_constraint,"Staysurance Water-Sealed, Zero Smudge Concealer","{""relevance"": 1, ""justification"": ""The product claims to resist smudging and does not crease, but cons explicitly state it 'creases' and 'settles into lines', directly contradicting the query's requirement.""}",1,"The product claims to resist smudging and does not crease, but cons explicitly state it 'creases' and 'settles into lines', directly contradicting the query's requirement.",ok
16,P0421,Products for olive skin tone,broad_or_underspecified,Glow Hydrating Skin Tint,"{""relevance"": 2, ""justification"": ""The product is a tinted moisturizer with a glowing, hydrating finish suitable for olive skin tones, as implied by its natural-looking, dewy effect. However, explicit evidence of shade accuracy or availability for olive tones is missing, and color mismatch is noted in cons.""}",2,"The product is a tinted moisturizer with a glowing, hydrating finish suitable for olive skin tones, as implied by its natural-looking, dewy effect. However, explicit evidence of shade accuracy or availability for olive tones is missing, and color mismatch is noted in cons.",ok
5,P1102,Liquid blush,single_property,Superdewy Liquid Blush,"{""relevance"": 3, ""justification"": ""The product is a liquid blush with buildable pigment and a natural, dewy finish as requested. No query-relevant contradiction exists in the evidence.""}",3,"The product is a liquid blush with buildable pigment and a natural, dewy finish as requested. No query-relevant contradiction exists in the evidence.",ok
21,P0508,Matte bronzer,single_property,Hypernova Satin Matte Bronzer,"{""relevance"": 1, ""justification"": ""The product is a matte bronzer, supporting the central need, but cons explicitly state patchy/streaky finish and poor longevity, contradicting the query's implied requirement for a smooth, non-streaking matte finish.""}",1,"The product is a matte bronzer, supporting the central need, but cons explicitly state patchy/streaky finish and poor longevity, contradicting the query's implied requirement for a smooth, non-streaking matte finish.",ok
39,P0779,Color corrector that does not dry out the under-eye area,problem_or_negative_constraint,Peeper Correct Color Corrector,"{""relevance"": 3, ""justification"": ""The product is a color corrector specifically for under-eye discoloration with green and peach shades to neutralize redness and darkness. It contains hyaluronic acid and vitamin E, affirming hydration. No evidence contradicts the claim that it does not dry out the under-eye area.""}",3,"The product is a color corrector specifically for under-eye discoloration with green and peach shades to neutralize redness and darkness. It contains hyaluronic acid and vitamin E, affirming hydration. No evidence contradicts the claim that it does not dry out the under-eye area.",ok
19,P0180,Concealer that does not crease,problem_or_negative_constraint,Bye Bye Under Eye Full Coverage Anti-Aging Waterproof Concealer,"{""relevance"": 1, ""justification"": ""The product is a concealer and claims to not crease or crack, but cons explicitly state it 'creases/settles into lines', directly contradicting the query requirement.""}",1,"The product is a concealer and claims to not crease or crack, but cons explicitly state it 'creases/settles into lines', directly contradicting the query requirement.",ok
29,P0948,Waterproof makeup remover,single_property,Respectissime Waterproof Eye Makeup Remover,"{""relevance"": 3, ""justification"": ""The product explicitly removes waterproof eye makeup and is gentle on sensitive eyes, directly matching the query. No contradiction exists in supported requirements.""}",3,"The product explicitly removes waterproof eye makeup and is gentle on sensitive eyes, directly matching the query. No contradiction exists in supported requirements.",ok
24,P1204,"Something for a glowy, natural tan",broad_or_underspecified,True Match Lumi Glotion Natural Glow Enhancer,"{""relevance"": 3, ""justification"": ""The product delivers a natural glow and is described as having a 'subtle, barely there shimmer finish' and 'lit-from-within glow', matching the query's request for a glowy, natural tan. No query-relevant contradiction exists in the evidence.""}",3,"The product delivers a natural glow and is described as having a 'subtle, barely there shimmer finish' and 'lit-from-within glow', matching the query's request for a glowy, natural tan. No query-relevant contradiction exists in the evidence.",ok
11,P0936,Translucent setting powder that does not leave a white cast in photos,problem_or_negative_constraint,Real Flawless Luminous Perfecting Talc-Free Pressed Finishing Powder,"{""relevance"": 2, ""justification"": ""The product offers a luminous, translucent finish and does not emphasize lines, supporting the query's need for a translucent setting powder without white cast. However, it lacks explicit evidence of avoiding white cast in photos, and 'cakey finish' and 'too shiny' in cons contradict the ideal finish.""}",2,"The product offers a luminous, translucent finish and does not emphasize lines, supporting the query's need for a translucent setting powder without white cast. However, it lacks explicit evidence of avoiding white cast in photos, and 'cakey finish' and 'too shiny' in cons contradict the ideal finish.",ok
6,P1060,Long-lasting bright pink cream blush,multiple_requirements,Strawberry Jam Blush,"{""relevance"": 1, ""justification"": ""The product is a bright pink cream blush with long-lasting wear and good coverage, supporting the central need. However, cons explicitly state 'poor longevity' and 'heavy/thick feel', contradicting the 'long-lasting' and 'creamy' requirements.""}",1,"The product is a bright pink cream blush with long-lasting wear and good coverage, supporting the central need. However, cons explicitly state 'poor longevity' and 'heavy/thick feel', contradicting the 'long-lasting' and 'creamy' requirements.",ok
38,P0348,Peach color corrector for dark circles that is easy to blend,multiple_requirements,Even Better All-Over Primer and Color Corrector,"{""relevance"": 3, ""justification"": ""The product is a peach shade color corrector for dark circles with easy blending via blurring blender. No query-relevant contradiction; all explicit requirements are affirmatively supported.""}",3,The product is a peach shade color corrector for dark circles with easy blending via blurring blender. No query-relevant contradiction; all explicit requirements are affirmatively supported.,ok
1,P0500,Hydrating face primer,single_property,Hydrating Face Primer - Large,"{""relevance"": 2, ""justification"": ""The product is a hydrating face primer with a creamy texture and natural finish, supporting the central need. However, cons mention drying effects and irritation, contradicting 'hydrating' and 'gentle' requirements, reducing relevance to 2.""}",2,"The product is a hydrating face primer with a creamy texture and natural finish, supporting the central need. However, cons mention drying effects and irritation, contradicting 'hydrating' and 'gentle' requirements, reducing relevance to 2.",ok
42,P1061,Light-coverage tinted moisturizer with a dewy finish for dry skin,multiple_requirements,Strobe Dewy Skin Tint,"{""relevance"": 2, ""justification"": ""The product is a tinted moisturizer with a dewy finish and hydrating properties suitable for dry skin. However, it has a cakey finish and drying effects that contradict the query's requirement for a dewy finish on dry skin.""}",2,"The product is a tinted moisturizer with a dewy finish and hydrating properties suitable for dry skin. However, it has a cakey finish and drying effects that contradict the query's requirement for a dewy finish on dry skin.",ok
47,P0186,CC cream that does not oxidize or turn orange over time,problem_or_negative_constraint,Camo CC Cream,"{""relevance"": 1, ""justification"": ""The product lacks explicit evidence on oxidation or color stability over time, missing a key query requirement. No mention of oxidation or turning orange, making it uncertain whether it meets the core need.""}",1,"The product lacks explicit evidence on oxidation or color stability over time, missing a key query requirement. No mention of oxidation or turning orange, making it uncertain whether it meets the core need.",ok
6,P0315,Long-lasting bright pink cream blush,multiple_requirements,Divine Cream Blush: Legendary Glow Colour Balm,"{""relevance"": 3, ""justification"": ""The product is a cream blush with a bright pink hue, offers long-lasting wear, and provides a dewy, luminous finish. No query-relevant contradiction exists in the evidence.""}",3,"The product is a cream blush with a bright pink hue, offers long-lasting wear, and provides a dewy, luminous finish. No query-relevant contradiction exists in the evidence.",ok
8,P1265,Something that adds life to the face,broad_or_underspecified,Your Skin But Better Foundation + Skincare,"{""relevance"": 3, ""justification"": ""The product provides a natural radiant finish and improves skin appearance, directly supporting the query's need to 'add life to the face'. No query-relevant contradiction exists in the evidence.""}",3,"The product provides a natural radiant finish and improves skin appearance, directly supporting the query's need to 'add life to the face'. No query-relevant contradiction exists in the evidence.",ok
20,P0233,I am looking for a concealer,broad_or_underspecified,Circle\Delete Concealer,"{""relevance"": 3, ""justification"": ""The product is a concealer specifically addressing under-eye circles, with explicit benefits for concealing dark circles and brightening. No query-relevant contradiction exists; all explicit requirements are affirmed.""}",3,"The product is a concealer specifically addressing under-eye circles, with explicit benefits for concealing dark circles and brightening. No query-relevant contradiction exists; all explicit requirements are affirmed.",ok
4,P0816,Noncomedogenic pore-blurring product,broad_or_underspecified,Pore Filler Blurring Face Primer,"{""relevance"": 1, ""justification"": ""The product is a noncomedogenic pore-blurring primer, supporting the core function. However, cons explicitly state it can cause breakouts and emphasizes dry patches, contradicting noncomedogenic claims and pore-blurring effectiveness.""}",1,"The product is a noncomedogenic pore-blurring primer, supporting the core function. However, cons explicitly state it can cause breakouts and emphasizes dry patches, contradicting noncomedogenic claims and pore-blurring effectiveness.",ok
25,P0313,Affordable highlighter,single_property,Dior Forever Luminizer,"{""relevance"": 3, ""justification"": ""The product is a highlighter with a radiant, glowy finish and is described as affordable and having good value. No query-relevant contradiction exists; all explicit requirements are affirmatively supported.""}",3,"The product is a highlighter with a radiant, glowy finish and is described as affordable and having good value. No query-relevant contradiction exists; all explicit requirements are affirmatively supported.",ok
35,P0972,Contouring product that does not become patchy or fade quickly,problem_or_negative_constraint,Shade + Light Refillable Face Contour Palette,"{""relevance"": 2, ""justification"": ""The product is a contouring palette with matte shades that blend easily and offer long-lasting wear, supporting the need for non-fade and smooth application. However, 'poor longevity' in cons contradicts the requirement to not fade quickly, weakening relevance.""}",2,"The product is a contouring palette with matte shades that blend easily and offer long-lasting wear, supporting the need for non-fade and smooth application. However, 'poor longevity' in cons contradicts the requirement to not fade quickly, weakening relevance.",ok
9,P1149,Setting powder,broad_or_underspecified,Translucent Matte Pro Setting Powder,"{""relevance"": 2, ""justification"": ""The product is a setting powder with a matte finish and addresses oil control, supporting the query. However, it contradicts the query by causing irritation and having a drying, patchy finish, which are explicit negative requirements not met.""}",2,"The product is a setting powder with a matte finish and addresses oil control, supporting the query. However, it contradicts the query by causing irritation and having a drying, patchy finish, which are explicit negative requirements not met.",ok
33,P0319,Creamy contour stick,single_property,Double Take Freed Contour Stick,"{""relevance"": 3, ""justification"": ""The product is a contour stick with a creamy, velvet, matte formula that blends easily and delivers a natural finish. It explicitly supports the query's request for a creamy contour stick without contradiction.""}",3,"The product is a contour stick with a creamy, velvet, matte formula that blends easily and delivers a natural finish. It explicitly supports the query's request for a creamy contour stick without contradiction.",ok
46,P0054,Moisturizing BB cream with sheer coverage and SPF 30,multiple_requirements,Amazonian Clay BB Tinted Moisturizer Broad Spectrum SPF 20,"{""relevance"": 1, ""justification"": ""The product is a tinted moisturizer with SPF 20 and light coverage, but lacks sheer coverage as requested. It has moisturizing properties and is suitable for normal/dry skin, yet explicit contradiction exists in coverage and finish (described as heavy, drying, and with poor coverage).""}",1,"The product is a tinted moisturizer with SPF 20 and light coverage, but lacks sheer coverage as requested. It has moisturizing properties and is suitable for normal/dry skin, yet explicit contradiction exists in coverage and finish (described as heavy, drying, and with poor coverage).",ok
6,P0958,Long-lasting bright pink cream blush,multiple_requirements,RoseGlow Blush Color Infusion,"{""relevance"": 3, ""justification"": ""The product is a cream blush with a long-lasting, glowing finish and buildable color that matches the query's request for 'long-lasting bright pink' and 'cream' texture. No query-relevant contradiction exists in the evidence.""}",3,"The product is a cream blush with a long-lasting, glowing finish and buildable color that matches the query's request for 'long-lasting bright pink' and 'cream' texture. No query-relevant contradiction exists in the evidence.",ok
34,P0279,Cool-toned contour for fair skin,multiple_requirements,Contour Palette,"{""relevance"": 2, ""justification"": ""The product offers contouring shades with a bronzing finish suitable for fair skin, supporting the central need. However, no explicit evidence confirms cool-toned shades; the description only mentions 'bronzing' shades without specifying tone, making this requirement uncertain.""}",2,"The product offers contouring shades with a bronzing finish suitable for fair skin, supporting the central need. However, no explicit evidence confirms cool-toned shades; the description only mentions 'bronzing' shades without specifying tone, making this requirement uncertain.",ok
25,P0341,Affordable highlighter,single_property,Effervescence Extra Dimension Face Compact,"{""relevance"": 1, ""justification"": ""The product is a highlighter and described as affordable, but cons state 'too expensive/poor value', directly contradicting the query's affordability requirement.""}",1,"The product is a highlighter and described as affordable, but cons state 'too expensive/poor value', directly contradicting the query's affordability requirement.",ok
23,P0736,Cream bronzer that does not look muddy on fair skin,problem_or_negative_constraint,Murumuru Butter Bronzer Palette,"{""relevance"": 3, ""justification"": ""The product is a cream bronzer with a smooth, creamy texture and natural-looking finish, suitable for fair skin. No evidence contradicts the claim of not looking muddy on fair skin.""}",3,"The product is a cream bronzer with a smooth, creamy texture and natural-looking finish, suitable for fair skin. No evidence contradicts the claim of not looking muddy on fair skin.",ok
2,P0826,Pore-minimizing face primer with a matte finish for oily skin,multiple_requirements,The POREfessional Pore Minimizing Primer,"{""relevance"": 3, ""justification"": ""The product is a face primer with a matte finish that minimizes pores and is suitable for oily skin. No query-relevant contradictions exist in the evidence.""}",3,The product is a face primer with a matte finish that minimizes pores and is suitable for oily skin. No query-relevant contradictions exist in the evidence.,ok
30,P0539,Gentle cleansing balm suitable for sensitive skin,multiple_requirements,Instant Cleansing Balm,"{""relevance"": 1, ""justification"": ""The product is gentle and suitable for sensitive skin as stated in pros, but cons explicitly state it causes irritation and burning, directly contradicting the query's requirement for sensitivity compatibility.""}",1,"The product is gentle and suitable for sensitive skin as stated in pros, but cons explicitly state it causes irritation and burning, directly contradicting the query's requirement for sensitivity compatibility.",ok
9,P0903,Setting powder,broad_or_underspecified,PRO Setting Brightening Loose Setting Powder,"{""relevance"": 2, ""justification"": ""The product is a setting powder and addresses blurring and shine control, supporting the central need. However, the 'cakey finish' in cons contradicts the expected lightweight, non-cakey finish typically associated with setting powders.""}",2,"The product is a setting powder and addresses blurring and shine control, supporting the central need. However, the 'cakey finish' in cons contradicts the expected lightweight, non-cakey finish typically associated with setting powders.",ok
38,P0141,Peach color corrector for dark circles that is easy to blend,multiple_requirements,Bright Eyed Under Eye Corrector,"{""relevance"": 1, ""justification"": ""The product is peach-toned and targets dark circles with easy blending, but cons explicitly state 'difficult to blend' and 'creases/settles into lines', contradicting the query's requirement for easy blendability.""}",1,"The product is peach-toned and targets dark circles with easy blending, but cons explicitly state 'difficult to blend' and 'creases/settles into lines', contradicting the query's requirement for easy blendability.",ok
